operation_id,club_name,player_name,age,position,club_involved_name,tranfer_details,transfer_movement,transfer_period,fee,year,season,player_status,TRANSFER_TYPE
153411,Ittihad Club,Mazin Ahmed Al-Huthayfi,27,Left Winger,OH Leuven,loan transfer,out,Winter,0,2012,2012/2013,Active,Loan
153412,Ittihad Club,Ali Madhali,21,Centre-Forward,Al-Wehda FC,loan transfer,out,Winter,0,2012,2012/2013,Active,Loan
153413,Al-Fateh SC,Omar Khudari,22,Second Striker,Ittihad Club,?,in,Winter,0,2012,2012/2013,Active,Buy
153414,Al-Fateh SC,Osama Ashoor,22,Right-Back,Al-Nassr FC,?,in,Winter,0,2012,2012/2013,Active,Buy
153415,Al-Fateh SC,Mishal Al-Saeed,29,Left-Back,Ittihad Club,?,in,Winter,0,2012,2012/2013,Active,Buy
153416,Al-Fateh SC,Abdoh Bernaoy,28,Left-Back,Al-Nassr FC,loan transfer,in,Winter,0,2012,2012/2013,Active,Loan
153417,Al-Nassr FC,Rafael Bastos,28,Attacking Midfield,CFR Cluj,€3.50m,in,Winter,3500000,2012,2012/2013,Active,Buy
153418,Al-Nassr FC,Mohammed Noor,35,Attacking Midfield,Ittihad Club,free transfer,in,Winter,0,2012,2012/2013,Active,free transfer
153419,Al-Nassr FC,Hassan Al-Raheb,29,Second Striker,Najran SC,?,in,Winter,0,2012,2012/2013,Active,Buy
153420,Al-Nassr FC,Mohammed Husain Bahzad,32,Centre-Back,Umm Salal SC,?,in,Winter,0,2012,2012/2013,Active,Buy
153421,Al-Nassr FC,Ibrahim Al-Zubaidi,23,Left-Back,Al-Wehda FC,?,in,Winter,0,2012,2012/2013,Active,Buy
153422,Al-Nassr FC,Angelos Charisteas,33,Centre-Forward,Without Club,-,in,Winter,0,2012,2012/2013,Active,Termination of the contract
153423,Al-Nassr FC,Vinícius Reche,28,Attacking Midfield,Al-Wehda FC,?,out,Winter,0,2012,2012/2013,Active,Sell
153424,Al-Nassr FC,Damián Manso,33,Attacking Midfield,Dep. Cuenca,?,out,Winter,0,2012,2012/2013,Active,Sell
153425,Al-Nassr FC,Shavkat Mulladzhanov,27,Centre-Back,Liaoning FC,?,out,Winter,0,2012,2012/2013,Active,Sell
153426,Al-Nassr FC,Abdoh Bernaoy,28,Left-Back,Al-Fateh SC,loan transfer,out,Winter,0,2012,2012/2013,Active,Loan
153427,Al-Faisaly FC,Hani Al-Nahedh,25,Goalkeeper,Ittihad Club,loan transfer,in,Winter,0,2012,2012/2013,Active,Loan
153428,Al-Faisaly FC,Mousa Al-Shamri,26,Attack,Najran SC,?,out,Winter,0,2012,2012/2013,Active,Sell
153429,Al-Faisaly FC,Faisal Al-Dosari,28,Central Midfield,Hajer Club,?,out,Winter,0,2012,2012/2013,Active,Sell
153430,Najran SC,Ali Al-Zubaidi,25,Defensive Midfield,Ittihad Club,free transfer,in,Winter,0,2012,2012/2013,Active,free transfer
153431,Najran SC,Salman Al-Hariri,24,Left Midfield,Ittihad Club,free transfer,in,Winter,0,2012,2012/2013,Active,free transfer
153432,Najran SC,Mousa Al-Shamri,26,Attack,Al-Faisaly FC,?,in,Winter,0,2012,2012/2013,Active,Buy
153433,Najran SC,Hassan Al-Raheb,29,Second Striker,Al-Nassr FC,?,out,Winter,0,2012,2012/2013,Active,Sell
153434,Najran SC,Khaled Al-Barakah,22,Left-Back,Al-Hazem SC,?,out,Winter,0,2012,2012/2013,Active,Sell
153435,Hajer Club,Ahmed Bakri,33,Centre-Back,El Makasa,?,in,Winter,0,2012,2012/2013,Active,Buy
153436,Hajer Club,Faisal Al-Dosari,28,Central Midfield,Al-Faisaly FC,?,in,Winter,0,2012,2012/2013,Active,Buy
153437,Hajer Club,Konan Oussou,23,Centre-Forward,El Ahly,loan transfer,in,Winter,0,2012,2012/2013,Active,Loan
153438,Hajer Club,Ayman Abdelaziz,34,Defensive Midfield,El Makasa,loan transfer,in,Winter,0,2012,2012/2013,Active,Loan
153439,Al-Taawoun FC,Waheed Oseni,24,Centre-Back,Ethnikos,?,in,Winter,0,2012,2012/2013,Active,Buy
153440,Al-Taawoun FC,Dario Jertec,27,Defensive Midfield,Qadsia SC,?,in,Winter,0,2012,2012/2013,Active,Buy
153441,Al-Taawoun FC,Sanad Shrahilee,26,Centre-Back,Al-Ettifaq FC,?,in,Winter,0,2012,2012/2013,Active,Buy
153442,Al-Taawoun FC,Abdul Aziz Al-Muqbali,23,Centre-Forward,Al-Shabab FC,loan transfer,in,Winter,0,2012,2012/2013,Active,Loan
153443,Al-Taawoun FC,Hadj Bouguèche,29,Centre-Forward,MC Algiers,?,out,Winter,0,2012,2012/2013,Active,Sell
153444,Al-Taawoun FC,Baha'a Abdulrahman,26,Defensive Midfield,Al-Faisaly FC,"End of loanFeb 6, 2013",out,Winter,0,2012,2012/2013,Active,Loan
153445,Al-Shoalah FC,Mahamadou Kondo,23,Defensive Midfield,Stade Malien,?,in,Winter,0,2012,2012/2013,Active,Buy
153446,Al-Shoalah FC,Abdulrahman Al-Barakah,22,Defensive Midfield,Al-Shabab FC,loan transfer,in,Winter,0,2012,2012/2013,Active,Loan
153447,Al-Wehda FC,Ahmad Sharbini,28,Centre-Forward,NK Istra,free transfer,in,Winter,0,2012,2012/2013,Active,free transfer
153448,Al-Wehda FC,Vinícius Reche,28,Attacking Midfield,Al-Nassr FC,?,in,Winter,0,2012,2012/2013,Active,Buy
153449,Al-Wehda FC,Pa-Modou Kah,32,Centre-Back,Al-Khor SC,?,in,Winter,0,2012,2012/2013,Active,Buy
153450,Al-Wehda FC,Waleed Mahboob,27,Right Midfield,Al-Ettifaq FC,?,in,Winter,0,2012,2012/2013,Active,Buy
153451,Al-Wehda FC,Ali Madhali,21,Centre-Forward,Ittihad Club,loan transfer,in,Winter,0,2012,2012/2013,Active,Loan
153452,Al-Wehda FC,Muhannad Assiri,26,Centre-Forward,Al-Shabab FC,?,out,Winter,0,2012,2012/2013,Active,Sell
153453,Al-Wehda FC,Ibrahim Al-Zubaidi,23,Left-Back,Al-Nassr FC,?,out,Winter,0,2012,2012/2013,Active,Sell
153454,Al-Wehda FC,Abbas Shengeeti,25,Left-Back,Al-Orobah FC,?,out,Winter,0,2012,2012/2013,Active,Sell
153455,Al-Wehda FC,Sékou Doumbia,24,Centre-Back,Without Club,-,out,Winter,0,2012,2012/2013,Active,Termination of the contract
153456,Al-Hilal SFC,Thiago Neves,28,Attacking Midfield,Fluminense,€6.00m,in,Summer,6000000,2013,2013/2014,Active,Buy
153457,Al-Hilal SFC,Youssef Al-Salem,28,Centre-Forward,Al-Ettifaq FC,free transfer,in,Summer,0,2013,2013/2014,Active,free transfer
153458,Al-Hilal SFC,Faiz Al-Sobea,30,Goalkeeper,Al-Ettifaq FC,?,in,Summer,0,2013,2013/2014,Active,Buy
153459,Al-Hilal SFC,Abdullah Al-Hafith,20,Centre-Back,Paços Ferreira,?,in,Summer,0,2013,2013/2014,Active,Buy
153460,Al-Hilal SFC,Nasser Al-Shamrani,29,Centre-Forward,Al-Shabab FC,?,in,Summer,0,2013,2013/2014,Active,Buy
153461,Al-Hilal SFC,Segundo Castillo,31,Defensive Midfield,Puebla FC,?,in,Summer,0,2013,2013/2014,Active,Buy
153462,Al-Hilal SFC,Sung-hwan Cho,30,Centre-Back,Without Club,-,in,Summer,0,2013,2013/2014,Active,Termination of the contract
153463,Al-Hilal SFC,Redwan Al-Mousa,22,Centre-Back,Al-Shoalah FC,"End of loanJun 30, 2013",in,Summer,0,2013,2013/2014,Active,Loan
153464,Al-Hilal SFC,Fawaz Fallatah,24,Centre-Back,Al-Raed SFC,"End of loanJun 30, 2013",in,Summer,0,2013,2013/2014,Active,Loan
